word.freq,pair.number,freq.category,type,item,n.phonemes,n.morae,n.syllables,cv.shape,wordshape,has.diphthong,has.longv,contained.words,n.neighbors,mean.neighbor.logfreq,neighbors,score.longv,score.shortv,tert_value,tert_count,tert_sd,poss.neighbors,norm.neighbors
1,263,low,word,nifa,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,4,1.006,"nefa, rifa, tifa, nika",-0.9038,-0.8986,NA,NA,NA,106,0.038
0,264,unattested,word,Nafi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,7,1.742,"tafi, afi, kafi, NafA, Nari, rafi, Naki",-0.908,-0.8534,NA,NA,NA,106,0.066
3,265,low,word,hewa,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,1.655,"pewa, hawa, rewa, heNa, heka, heia, hea, hema, heua, kewa, hiwa",-0.8156,-0.805,NA,NA,NA,106,0.104
51,266,mid,word,Nau,3,2,1,CVV,cv2,TRUE,FALSE,NA,19,3.706,"tau, Naru, Nahu, Naku, pau, nau, au, Natu, Napu, Nae, rau, Nao, fau, wau, mau, kau, hau, Naua, Naue",-1.06275,-0.97725,NA,NA,NA,88,0.216
0,267,unattested,word,Naoki,5,3,2,CVVCV,cv2cv,TRUE,FALSE,Nao,3,0.981,"Naeki, Naoko, Naki",-0.9045,-0.8655,NA,NA,NA,136,0.022
0,268,unattested,word,Naore,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"Nao, ore",6,0.645,"Naiore, Naure, Naora, Nare, Nore, Naere",-0.887833333,-0.8255,NA,NA,NA,136,0.044
0,269,unattested,word,haNina,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,NA,2,2.41,"haina, hakina",-0.816142857,-0.759571429,NA,NA,NA,154,0.013
3,270,low,word,manini,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,nini,0,0,,-0.781142857,-0.742571429,NA,NA,NA,154,0
0,271,unattested,word,Naure,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"Nau, ure",4,0.621,"Naore, Naue, Naere, Nare",-0.919333333,-0.857666667,NA,NA,NA,136,0.029
3,272,low,word,Naere,5,3,2,CVVCV,cv2cv,TRUE,FALSE,Nae,11,1.671,"Nahere, Nere, haere, Nare, Naehe, waere, paere, Naure, Naeke, Nafere, Naore",-0.873666667,-0.852833333,NA,NA,NA,136,0.081
3,273,low,word,fenu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,8,1.482,"fepu, fenua, feNu, feau, penu, fena, feinu, feku",-0.8522,-0.7774,NA,NA,NA,106,0.075
0,274,unattested,word,nawaki,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,nawa,1,0,tawaki,-0.791,-0.785857143,NA,NA,NA,154,0.006
0,275,unattested,word,Naweki,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,weki,3,0,"Nawiki, Naeki, Naweri",-0.810857143,-0.759285714,NA,NA,NA,154,0.019
1461,276,high,word,hui,3,2,2,CVV,cvv,FALSE,FALSE,NA,17,3.778,"huti, mui, huia, huki, kui, rui, humi, hei, tui, ui, hoi, hue, hai, huri, houi, hua, nui",-0.884,-0.8645,NA,NA,NA,88,0.193
29,277,mid,word,Nutu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,12,2.118,"UNutu, hutu, utu, NuNu, Nunu, Nuru, rutu, kutu, Natu, mutu, tutu, putu",-0.859,-0.8628,NA,NA,NA,106,0.113
5,278,low,word,noke,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,1.268,"none, poke, neke, toke, oke, moke, roke, noko, koke, nuke, nake",-0.8224,-0.8062,NA,NA,NA,106,0.104
4,279,low,word,tehe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,16,1.869,"tiehe, tene, tihe, tahe, tete, tewe, Nehe, nehe, pehe, wehe, kehe, tepe, tere, tohe, teke, rehe",-0.8514,-0.8386,NA,NA,NA,106,0.151
0,280,unattested,word,repe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,1.758,"rape, reme, rere, repo, rupe, pepe, reke, tepe, repa, repi, rehe",-0.8318,-0.8172,NA,NA,NA,106,0.104
11,281,mid,word,momi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,2.527,"moki, mohi, romi, mimi, moi, momo, moni, momia, komi",-0.8316,-0.8206,NA,NA,NA,106,0.085
10028,282,high,word,mea,3,2,2,CVV,cvv,FALSE,FALSE,NA,17,4.108,"me, fea, pea, uea, mei, mema, kea, moea, rea, moa, wea, ea, mua, hea, maea, tea, meka",-0.982,-0.97325,NA,NA,NA,88,0.193
13,283,mid,word,Nuru,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,14,2.573,"Naru, auru, ruru, NuNu, kuru, muru, huru, turu, uru, puru, Neru, Nutu, Nunu, Noru",-0.852,-0.8436,NA,NA,NA,106,0.132
9,284,mid,word,rui,3,2,2,CVV,cvv,FALSE,FALSE,NA,14,3.248,"tui, ui, ruki, mui, roi, rei, rai, rua, ruia, kui, ruri, hui, nui, ruhi",-1.0045,-1.033,NA,NA,NA,88,0.159
0,285,unattested,word,Noe,3,2,1,CVV,cv2,TRUE,FALSE,NA,10,3.213,"koe, Noi, Ne, Note, Nohe, Nore, hoe, toe, Nae, moe",-1.11675,-1.1055,NA,NA,NA,88,0.114
3,286,low,word,nono,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,10,3.438,"kono, none, hono, nonoi, noni, ono, pono, noko, tono, noho",-0.8578,-0.8042,NA,NA,NA,106,0.094
0,287,unattested,word,Narue,5,3,3,CVCVV,cvcvv,FALSE,FALSE,Naru,5,0.952,"Naru, Naruea, Naue, Nahue, Nare",-0.949,-0.908,NA,NA,NA,136,0.037
7,288,mid,word,Note,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,0.833,"Nota, Noe, Notea, tote, Noto, Nohe, hote, mote, Nore",-0.8564,-0.831,NA,NA,NA,106,0.085
43,289,mid,word,maNu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,10,3.232,"maNa, manu, maru, paNu, mau, maNA, mapu, maNO, matu, mahu",-0.9388,-0.8638,NA,NA,NA,106,0.094
0,290,unattested,word,Neni,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,3,0,"Neki, Nene, Neri",-0.921,-0.9182,NA,NA,NA,106,0.028
0,291,unattested,word,Nakeke,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"Nake, keke",4,2.42,"pakeke, takeke, hakeke, Naeke",-0.838428571,-0.807857143,NA,NA,NA,154,0.026
0,292,unattested,word,Nake,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,15,2.43,"Naku, Nako, kake, rake, wake, take, Naeke, hake, Nae, ake, nake, pake, Nare, Naue, Naki",-0.8268,-0.79,NA,NA,NA,106,0.142
0,293,unattested,word,noni,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,12,1.238,"none, koni, noti, nonoi, honi, nohi, moni, nini, oni, noi, poni, nono",-0.8616,-0.8098,NA,NA,NA,106,0.113
6,294,low,word,moho,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,13,2.492,"mohi, mohou, mohoa, poho, moko, oho, momo, maho, moto, noho, mohe, meho, maoho",-0.8434,-0.821,NA,NA,NA,106,0.123
0,295,unattested,word,Neri,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,1.637,"reri, Neki, weri, Nere, Neni, Nero, UNeri, keri, Nari, heri, Neru",-0.7922,-0.7896,NA,NA,NA,106,0.104
73,296,mid,word,nawe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,2.394,"nae, nape, wawe, awe, nahe, nawa, rawe, kawe, nake",-0.8508,-0.841,NA,NA,NA,106,0.085
1,297,low,word,mui,3,2,2,CVV,cvv,FALSE,FALSE,NA,12,4.984,"tui, ui, moi, kui, mua, rui, muri, mei, mai, hui, muia, nui",-1.02275,-1.02875,NA,NA,NA,88,0.136
3458,298,high,word,nui,3,2,2,CVV,cvv,FALSE,FALSE,NA,10,3.159,"tui, ui, mui, nuia, kui, numi, rui, nei, hui, noi",-1.041,-1.029,NA,NA,NA,88,0.114
0,299,unattested,word,numi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,4,3.176,"humi, numia, kumi, nui",-0.9046,-0.8972,NA,NA,NA,106,0.038
3,300,low,word,nini,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,7,1.581,"kini, noni, niti, wini, ninia, Anini, tini",-0.8934,-0.8856,NA,NA,NA,106,0.066
0,301,unattested,word,Noru,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,2.227,"Naru, horu, koru, Nuru, toru, Neru, Nore, oru, roru",-0.8626,-0.847,NA,NA,NA,106,0.085
0,302,unattested,word,Nunu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,6,2.307,"unu, Nutu, tunu, hunu, NuNu, Nuru",-0.9412,-0.9364,NA,NA,NA,106,0.057
990,303,high,word,ako,3,2,2,VCV,vcv,FALSE,FALSE,NA,18,3.445,"aNo, Nako, apo, ao, mako, nako, ato, aro, hako, aka, ake, rako, aku, ko, aho, oko, tako, amo",-0.95325,-0.9375,NA,NA,NA,87,0.207
0,304,unattested,word,aheu,4,3,3,VCVV,vcvv,FALSE,FALSE,heu,5,2.91,"maheu, ahu, heu, iheu, ahau",-1.0086,-0.9562,NA,NA,NA,117,0.043
0,305,unattested,word,omaki,5,3,3,VCVCV,vcvcv,FALSE,FALSE,"oma, maki",3,0.649,"ohaki, maki, omakia",-0.86,-0.856,NA,NA,NA,135,0.022
3,306,low,word,oru,3,2,2,VCV,vcv,FALSE,FALSE,NA,13,2.837,"horu, koru, ori, ohu, ora, oro, uru, toru, aru, orua, Noru, ore, roru",-0.9815,-0.952,NA,NA,NA,87,0.149
1,307,low,word,unahi,5,3,3,VCVCV,vcvcv,FALSE,FALSE,NA,2,0,"unahia, tunahi",-0.876666667,-0.865,NA,NA,NA,135,0.015
0,308,unattested,word,oni,3,2,2,VCV,vcv,FALSE,FALSE,NA,12,2.579,"koni, ori, honi, noni, ono, one, moni, ohi, oti, ona, oi, poni",-0.96925,-0.96475,NA,NA,NA,87,0.138
1,309,low,word,aNo,3,2,2,VCV,vcv,FALSE,FALSE,NA,14,3.43,"paNo, taNo, faNo, aNi, apo, raNo, ao, iNo, ako, aho, ato, aro, aNa, amo",-1.05375,-1.03675,NA,NA,NA,87,0.161
0,310,unattested,word,oroi,4,3,2,VCVV,vcv2,TRUE,FALSE,"oro, roi",10,0.973,"horoi, toroi, roi, oroa, ori, oro, roroi, okoi, oroia, oioi",-0.9978,-1.0006,NA,NA,NA,117,0.085
0,311,unattested,word,ene,3,2,2,VCV,vcv,FALSE,FALSE,NA,13,1.849,"Nene, tene, one, mene, eNe, ete, eke, pene, ewe, enea, ine, kene, wene",-1.025,-1.00175,NA,NA,NA,87,0.149
0,312,unattested,word,aweko,5,3,3,VCVCV,vcvcv,FALSE,FALSE,"awe, weko",2,0,"weko, aweke",-0.8675,-0.854666667,NA,NA,NA,135,0.015
109,313,mid,word,ihu,3,2,2,VCV,vcv,FALSE,FALSE,NA,12,2.539,"ihe, ahu, iho, iheu, ohu, ihi, imu, ehu, uhu, inu, ipu, kihu",-0.9895,-1.00075,NA,NA,NA,87,0.138
0,314,unattested,word,opuru,5,3,3,VCVCV,vcvcv,FALSE,FALSE,puru,3,1.421,"puru, opurua, Apuru",-0.912,-0.863333333,NA,NA,NA,135,0.022
0,315,unattested,word,otiki,5,3,3,VCVCV,vcvcv,FALSE,FALSE,"oti, tiki",2,2.852,"tiki, hotiki",-0.911666667,-0.884666667,NA,NA,NA,135,0.015
93,316,mid,word,oho,3,2,2,VCV,vcv,FALSE,FALSE,NA,12,3.547,"uho, moho, poho, iho, oha, ohu, oro, ono, aho, ohi, oko, noho",-0.99275,-1.014,NA,NA,NA,87,0.138
0,317,unattested,word,okoi,4,3,2,VCVV,vcv2,TRUE,FALSE,"oko, koi",7,0.987,"koi, kokoi, oko, oroi, okoia, oioi, hokoi",-1.0194,-1.0374,NA,NA,NA,117,0.06
1,318,low,word,orua,4,3,3,VCVV,vcvv,FALSE,FALSE,"oru, rua",8,2.376,"oroa, rua, oria, urua, orea, ohua, oru, ora",-0.9946,-0.9886,NA,NA,NA,117,0.068
0,320,unattested,word,pawa,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,17,2.928,"paNa, tawa, pewa, papa, kawa, pana, paoa, paea, pata, hawa, rawa, para, pIwa, nawa, paka, awa, piwa",-0.784,-0.7174,NA,NA,NA,106,0.16
0,321,unattested,word,pawero,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,wero,3,0.231,"pUwero, patero, paweroa",-0.769714286,-0.728428571,NA,NA,NA,154,0.019
0,322,unattested,word,pahaki,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,haki,7,1.959,"mahaki, hahaki, rahaki, tahaki, paraki, kahaki, papaki",-0.717428571,-0.651,NA,NA,NA,154,0.045
0,323,unattested,word,paheno,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,NA,3,0.999,"paheko, pahemo, maheno",-0.839142857,-0.790857143,NA,NA,NA,154,0.019
76,324,mid,word,pahure,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"pahu, hure",2,1.568,"pahore, parure",-0.702857143,-0.651428571,NA,NA,NA,154,0.013
0,325,unattested,word,makao,5,3,2,CVCVV,cvcv2,TRUE,FALSE,"maka, kao",10,1.597,"mikao, takao, mamao, mako, maiao, makau, maka, makaro, makaa, kakao",-0.829,-0.817666667,NA,NA,NA,136,0.074
0,326,unattested,word,pakohu,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,kohu,2,1.589,"pUkohu, pakohe",-0.762571429,-0.698,NA,NA,NA,154,0.013
1,327,low,word,pakohe,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,kohe,4,0,"takohe, parohe, pakore, pakohu",-0.738285714,-0.690857143,NA,NA,NA,154,0.026
57,328,mid,word,fati,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,14,2.748,"fatia, fata, fai, mati, ati, oati, pati, wati, nati, fatu, feti, fIti, fiti, kati",-0.7712,-0.7298,NA,NA,NA,106,0.132
0,329,unattested,word,poniu,5,3,3,CVCVV,cvcvv,FALSE,FALSE,"poni, niu",4,0,"koniu, pUniu, poni, roniu",-0.845,-0.8215,NA,NA,NA,136,0.029
1,330,low,word,ripi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,15,2.015,"hipi, riri, rifi, ripa, ropi, pipi, tipi, ripo, riNi, riki, rapi, rUpi, ripoi, repi, ripia",-0.8156,-0.7848,NA,NA,NA,106,0.142
0,331,unattested,word,kanoi,5,3,2,CVCVV,cvcv2,TRUE,FALSE,"kano, noi",4,2.539,"kano, tanoi, kani, kanohi",-0.879,-0.857166667,NA,NA,NA,136,0.029
1,332,low,word,kanu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,16,2.396,"manu, kano, kapu, karu, kamu, ranu, kahu, kana, kOanu, konu, kaku, kani, nanu, tanu, kau, anu",-0.768,-0.7264,NA,NA,NA,106,0.151
0,333,unattested,word,manana,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"mana, nana",7,2,"manaia, manawa, anana, manaka, panana, mahana, manaha",-0.660142857,-0.633,NA,NA,NA,154,0.045
0,334,unattested,word,kahiwi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"kahi, hiwi",3,0,"pahiwi, kOhiwi, tahiwi",-0.780285714,-0.748857143,NA,NA,NA,154,0.019
0,335,unattested,word,pakora,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,kora,7,0,"makora, pakorea, pakara, pakoa, paora, pakore, pakoNa",-0.736428571,-0.660571429,NA,NA,NA,154,0.045
0,336,unattested,word,toreNi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,tore,3,1.897,"toremi, tIreNi, toroNi",-0.807285714,-0.776571429,NA,NA,NA,154,0.019
0,337,unattested,word,pirara,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"pira, rara",4,0.173,"mirara, piwara, porara, pArara",-0.729285714,-0.684285714,NA,NA,NA,154,0.026
344,338,high,word,makau,5,3,2,CVCVV,cvcv2,TRUE,FALSE,"maka, kau",10,1.594,"mamau, mOkau, marau, kakau, maka, mahau, makaa, makiu, matau, makao",-0.754666667,-0.7315,NA,NA,NA,136,0.074
0,339,unattested,word,paroro,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,roro,9,0.941,"paNoro, karoro, parori, paoro, aroro, pUroro, paeoro, parore, maroro",-0.695,-0.664,NA,NA,NA,154,0.058
0,340,unattested,word,poue,4,3,2,CVVV,cv2v,TRUE,FALSE,"pou, ue",7,1.623,"pohe, poke, pone, pou, oue, poua, pore",-1.0454,-0.991,NA,NA,NA,127,0.055
8733,341,high,word,haere,5,3,2,CVVCV,cv2cv,TRUE,FALSE,hae,9,1.135,"hiere, haerea, Naere, harere, hare, waere, haNere, paere, here",-0.809,-0.782166667,NA,NA,NA,136,0.066
53,342,mid,word,tihe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,1.15,"ihe, tiehe, tihi, tike, tire, tahe, pihe, aihe, tohe, tihei, tehe",-0.8464,-0.769,NA,NA,NA,106,0.104
0,343,unattested,word,petako,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,tako,0,0,,-0.769857143,-0.748285714,NA,NA,NA,154,0
0,344,unattested,word,taNeo,5,3,3,CVCVV,cvcvv,FALSE,FALSE,NA,4,1.431,"taNeao, taNo, maNeo, takeo",-0.841166667,-0.783166667,NA,NA,NA,136,0.029
0,345,unattested,word,pakini,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"paki, kini",3,0.231,"pakihi, pakiri, takini",-0.746142857,-0.700285714,NA,NA,NA,154,0.019
0,346,unattested,word,keu,3,2,2,CVV,cvv,FALSE,FALSE,NA,12,2.333,"kou, keo, kiu, keua, weu, heu, kau, kea, ketu, reu, kei, kehu",-1.05225,-1.04325,NA,NA,NA,88,0.136
7,347,mid,word,niao,4,3,2,CVVV,cvv2,TRUE,FALSE,ao,3,2.683,"niho, niko, nao",-0.988,-1.013,NA,NA,NA,127,0.024
336,348,high,word,tinana,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tina, nana",2,0,"tiana, tinara",-0.748714286,-0.705714286,NA,NA,NA,154,0.013
0,349,unattested,word,pihe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,1.993,"ihe, pohe, pehe, piha, pine, pire, aihe, pihi, tihe",-0.8826,-0.8236,NA,NA,NA,106,0.085
3,350,low,word,piha,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,16,0.977,"Apiha, pihia, pAha, peha, riha, pia, Niha, pihi, poha, puha, miha, pihe, piua, pika, pira, piwa",-0.825,-0.7588,NA,NA,NA,106,0.151
0,351,unattested,word,peraro,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"pera, raro",2,0,"pewaro, paeraro",-0.776,-0.752857143,NA,NA,NA,154,0.013
0,352,unattested,word,nohu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,6,4.558,"nehu, nohi, ohu, kohu, noho, tohu",-0.868,-0.8188,NA,NA,NA,106,0.057
0,353,unattested,word,taNai,5,3,2,CVCVV,cvcv2,TRUE,FALSE,NA,6,2.052,"taNi, tawai, tarai, tafai, tatai, takai",-0.7865,-0.754,NA,NA,NA,136,0.044
1,354,low,word,pehe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,15,2.2,"pohe, peha, pene, Nehe, peho, nehe, pehu, wehe, kehe, pepe, peke, pihe, rehe, tehe, pere",-0.805,-0.7854,NA,NA,NA,106,0.142
126,355,mid,word,poaka,5,3,3,CVVCV,cvvcv,FALSE,FALSE,"poa, aka",7,2.147,"poraka, pouaka, puaka, poata, paka, roaka, poka",-0.800833333,-0.762333333,NA,NA,NA,136,0.051
803,356,high,word,moana,5,3,3,CVVCV,cvvcv,FALSE,FALSE,"moa, ana",2,4.888,"mana, moata",-0.837833333,-0.806333333,NA,NA,NA,136,0.015
0,357,unattested,word,korepe,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"kore, repe",4,0.52,"koreke, kerepe, korehe, karepe",-0.752571429,-0.684857143,NA,NA,NA,154,0.026
0,358,unattested,word,pohuka,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,huka,5,0.599,"pIhuka, pAhuka, pUhuka, poiuka, kohuka",-0.788714286,-0.693857143,NA,NA,NA,154,0.032
0,359,unattested,word,konaki,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"kona, naki",3,2.907,"koneki, kInaki, konaka",-0.685857143,-0.644285714,NA,NA,NA,154,0.019
18,360,mid,word,Naki,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,17,1.653,"Neki, Naeki, Naku, Nafi, Nakia, haki, maki, Nako, Naoki, Nake, Nari, NOki, raki, uaki, taki, naki, paki",-0.7912,-0.7546,NA,NA,NA,106,0.16
8,361,mid,word,punua,5,3,3,CVCVV,cvcvv,FALSE,FALSE,NA,8,1.695,"tunua, punia, unua, puna, penua, putua, purua, punuka",-0.904833333,-0.859333333,NA,NA,NA,136,0.059
0,362,unattested,word,konanu,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"kona, nanu",5,0.139,"kunanu, konau, koranu, konatu, konana",-0.778571429,-0.729857143,NA,NA,NA,154,0.032
0,363,unattested,word,mawete,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,wete,1,1.386,mawehe,-0.794571429,-0.754428571,NA,NA,NA,154,0.006
0,364,unattested,word,konihi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,koni,5,1.294,"konohi, koniahi, kAnihi, korihi, koihi",-0.750714286,-0.715857143,NA,NA,NA,154,0.032
24,365,mid,word,paNo,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,7,2.203,"paNa, aNo, taNo, faNo, paNu, raNo, pao",-0.8344,-0.8066,NA,NA,NA,106,0.066
0,366,unattested,word,paNoro,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,paNo,6,0.662,"paroro, haNoro, taNoro, paeoro, paNore, paoro",-0.796857143,-0.788857143,NA,NA,NA,154,0.039
708,367,high,word,tohu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,12,4.415,"toha, tou, ohu, kohu, tonu, tuohu, toru, tohi, tahu, tohe, nohu, tohua",-0.8058,-0.7528,NA,NA,NA,106,0.113
1,368,low,word,tanuku,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tanu, nuku",1,1.792,panuku,-0.812714286,-0.76,NA,NA,NA,154,0.006
9,369,mid,word,korou,5,3,2,CVCVV,cvcv2,TRUE,FALSE,"koro, rou",7,3.107,"koru, koroa, koroI, koro, koroua, porou, kopou",-0.733833333,-0.688,NA,NA,NA,136,0.051
0,370,unattested,word,karohi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"karo, rohi",7,1.327,"karori, karihi, karohe, kanohi, karowi, karohia, marohi",-0.687,-0.663571429,NA,NA,NA,154,0.045
21,371,mid,word,piro,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,17,2.675,"piroe, poro, kiro, pio, tiro, pero, pioro, piko, riro, iro, piri, firo, pire, pito, pira, miro, pOro",-0.775,-0.7278,NA,NA,NA,106,0.16
0,372,unattested,word,tupe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,10,2.097,"tuke, rupe, tAupe, tepe, tupea, tupa, ture, tope, tute, tupu",-0.7972,-0.7062,NA,NA,NA,106,0.094
724,373,high,word,waru,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,19,2.338,"Naru, maru, waro, karu, warua, weru, wara, raru, wahu, haru, ware, taru, wau, paru, aru, faru, warou, wUru, waku",-0.7918,-0.7556,NA,NA,NA,106,0.179
33,374,mid,word,puare,5,3,3,CVVCV,cvvcv,FALSE,FALSE,"pua, are",6,1.04,"pare, poare, huare, auare, pure, tuare",-0.821833333,-0.750666667,NA,NA,NA,136,0.044
1,375,low,word,puaka,5,3,3,CVVCV,cvvcv,FALSE,FALSE,"pua, aka",11,1.901,"auaka, puraka, poaka, pouaka, puaki, puata, puka, kuaka, paka, puaNa, tuaka",-0.770833333,-0.706666667,NA,NA,NA,136,0.081
2,376,low,word,pohane,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"poha, hane",1,0,pohanea,-0.772714286,-0.713142857,NA,NA,NA,154,0.006
2,377,low,word,pohe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,16,1.38,"poke, poue, pone, pAohe, pore, poha, pehe, kohe, poho, hohe, Nohe, pihe, tohe, rohe, pohU, mohe",-0.7756,-0.684,NA,NA,NA,106,0.151
104,378,mid,word,pito,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,1.798,"pOito, pio, fito, piro, piti, rito, piko, tito, peto, poto, ito",-0.7818,-0.7354,NA,NA,NA,106,0.104
1027,379,high,word,hoa,3,2,2,CVV,cvv,FALSE,FALSE,NA,22,3.648,"hoka, ha, hIa, hopa, ioa, houa, moa, roa, noa, hora, haoa, hoea, koa, hoi, hoNa, hia, toa, hou, hea, hoe, poa, hua",-0.81775,-0.81775,NA,NA,NA,88,0.25
223,380,high,word,puhi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,15,2.648,"auhi, tuhi, pIhi, pOhi, pEhi, puihi, pihi, puri, pAhi, pahi, ruhi, puha, puni, kuhi, uhi",-0.733,-0.6774,NA,NA,NA,106,0.142
0,381,unattested,word,takini,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"taki, kini",5,0,"tikini, taukini, pakini, takina, tOkini",-0.724714286,-0.686428571,NA,NA,NA,154,0.032
0,382,unattested,word,wani,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,8,3.243,"hani, pani, kani, wini, wana, wania, wai, wati",-0.8534,-0.8116,NA,NA,NA,106,0.075
2,383,low,word,Nahu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,16,2.262,"hahu, Naru, Nau, ahu, Nahau, Naku, Nahue, pahu, Natu, kahu, tahu, wahu, Napu, rahu, Nahua, mahu",-0.8466,-0.8136,NA,NA,NA,106,0.151
0,384,unattested,word,pohau,5,3,2,CVCVV,cvcv2,TRUE,FALSE,"poha, hau",9,0.602,"poau, poihau, pAhau, potau, pUhau, puhau, poharu, pIhau, poha",-0.851333333,-0.780333333,NA,NA,NA,136,0.066
1193,385,high,word,kotahi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"kota, tahi",4,1.777,"korahi, okotahi, kotami, kAtahi",-0.726571429,-0.67,NA,NA,NA,154,0.026
113,386,mid,word,puni,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,1.977,"pauni, pani, puhi, punia, puna, pIni, pune, puri, poni",-0.857,-0.7618,NA,NA,NA,106,0.085
0,387,unattested,word,puneke,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"pune, neke",2,0.693,"pineke, paneke",-0.808571429,-0.757571429,NA,NA,NA,154,0.013
18,388,mid,word,kume,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,5,0.819,"kame, kumu, kumi, kune, hume",-0.8892,-0.8248,NA,NA,NA,106,0.047
354,389,high,word,waea,4,3,2,CVVV,cv2v,TRUE,FALSE,"wae, ea",20,2.514,"waoa, wanea, waeNa, wara, taea, faea, Iwaea, waka, paea, wea, wata, kaea, waia, wana, waha, haea, wae, maea, wakea, warea",-0.9256,-0.8938,NA,NA,NA,127,0.157
188,390,high,word,rawe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,2.748,"rape, nawe, rawa, wawe, rate, awe, rake, rae, rawea, kawe, rare",-0.8372,-0.8034,NA,NA,NA,106,0.104
